database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:80624	C4H5FN2O2	FC1CNC(=O)NC1=O	InChI=1S/C4H5FN2O2/c5-2-1-6-4(9)7-3(2)8/h2H,1H2,(H2,6,7,8,9)	5,6-Dihydro-5-fluorouracil	133.0319539		[M+H]+		142.394	9606	Homo sapiens										4265231.816	3748608.193	71201482.8	5917155.991	5020160.853	86540121.56	6468974.723	41074463.29	43114926.08	6040182.194	9440894.496	9629982.638	57558337.6	4821546.113	4035120.652	54301469.54	4062182.723	3746279.763	3437341.088	3444265.982	4855469.591	106699314.1	186211002.1	5795425.688	6114946.764	3482536.804	255912143.5	66762226.67	24270325.98	9824213.47	7553305.623	108152672.9	7345879.838	169773337.5	6283108.54	136236744.9	5053934.909	5174988.971	5052418.523	91968336.5	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	4335271.407	15545397.21	115580891.8	106709545.7	68701917.74	41829528.73	17928814	1408990.115	119840431.4	79190652.84	28672274.72	5299583.199	65228077.15	23850735.06	1309569.263	18272246.88	75720802.15	13208171.9	48473413.3	154531787.3	15139664.82	1670522.594
CHEBI:34457	C16H16N2O4	OC(=O)c1cc(ccc1NCCCc1ccccc1)N(=O)=O	InChI=1S/C16H16N2O4/c19-16(20)14-11-13(18(21)22)8-9-15(14)17-10-4-7-12-5-2-1-3-6-12/h1-3,5-6,8-9,11,17H,4,7,10H2,(H,19,20)	5-Nitro-2-(3-phenylpropylamino)benzoic acid	301.1179291		[M+H]+		582.762	9606	Homo sapiens										34537940.18	31980923.33	31177704.51	30627178.98	28234119.58	27249911.81	27381684.74	25735427.79	25950661.62	28138575.13	26680880.97	26015468.35	26317139.37	25442359.45	24782438.43	30814418.01	25516210.06	27263286.54	26467720.42	19792259.88	271836944.7	88558342.43	251166616.5	243041793.9	214730913.3	192552661.6	171463324.1	146785484.2	135714382.9	111998588.6	94331183.24	128083916.1	44638773.52	205045346.6	27776510.73	244199161.1	51162518.03	42939715.68	41275265.68	40683245.03	102100361	45901527.59	54293479.53	39908266.5	365852653.4	26841188.07	42458620.89	29777086.53	58776718.86	85170398.82	54351749.06	99498473.72	76184844.4	12871196.5	46685186.77	24544955.03	17083463.35	95989953.31	28782653.76	53947805.65	134913481.4	49074270.02	42243240.19	149805986	65288945.12	23290524.18	25703383.38	58366155.19	42958971.04	47720640.24	71360913.57	84448254.19	42076523.05	58939944.45	71449789.37	18504849.41	32215500.3	59109852.65	58350007.08	27161798.81
CHEBI:69438	C6H6O3	C1(=C(C(C=CO1)=O)O)C	InChI=1S/C6H6O3/c1-4-6(8)5(7)2-3-9-4/h2-3,8H,1H3	Maltol	127.0390346		[M+H]+		644.884	9606	Homo sapiens										10972706.27	57799595.56	45693967.52	61548073.82	52882875.06	52891299.02	34594904.29	11664353.02	40259998.7	12558528.84	136437199.4	102310366.4	12181760.73	81365171.36	70764385.44	14985688.24	136021910.1	30494314.31	10503646.77	7543922.332	9476532.472	66908637.1	47704364.65	8584302.318	109417950.1	8121515.761	73998475.93	67990185.82	32015396.57	41763027.38	7374770.532	26921433.57	8658515.431	38381335.68	35822097.95	48895479.57	35422638.11	60534441.54	172270022.3	65962907.5	14976723.91	2525990.591	29403272.04	23443000.68	1557719.492	16871664.72	1322014.487	44878685.92	12630206.72	9313971.142	1413728.864	1052989.414	843787.4219	1801966.043	1326704.706	1528989.455	1357458.726	2656712.206	26117549.57	5266094.054	7276511.13	37668306.27	7813303.972	9425135.599	8248976.962	43015483.58	111708304.1	85620829.59	516511786.5	7866091.435	240367516	11360225.38	14506603.23	303051640	21950070.05	10201297.54	15343944.83	66697073.2	22286352.26	31405365.71
CHEBI:64796	C6H10O5	O[C@@H]1CC(=O)[C@@H](O)[C@H](O)[C@H]1O	InChI=1S/C6H10O5/c7-2-1-3(8)5(10)6(11)4(2)9/h2,4-7,9-11H,1H2/t2-,4+,5-,6-/m1/s1	2-Deoxy-scyllo-inosose	162.050575		[M]+		137.362	9606	Homo sapiens										32252240.1	18072730.05	24192748.67	20329940.52	16113883.11	9990126.114	22017439.09	17646331.59	8344030.239	15947360.26	7746392.118	8636252.35	6533689.684	12968788	9701579.45	18150028.23	11576143.02	10679886.84	14017151.36	6982258.952	39750597.65	35587239.17	69858289.11	47239151.98	30341757.45	45558023.7	104347274.2	27381754.24	55295853.73	40032887.74	50103189.55	53743767.49	115698393	50889149.84	65665636.82	62652343.84	53074812.54	53563333.63	56139037.39	39224612.07	23376379.96	21713139.81	12356097.63	15888948.14	19120208.02	18057896.53	18038726.75	12742184.31	11907574.01	9897467.522	8856348.408	11744953.54	8065106.791	11224312.8	12748368.05	14524107.15	26844723.66	27566894.84	21688894.04	39210782.59	33247144.77	31958574.44	30737310.83	39562866.33	32496151.21	33376801.02	34106025.43	20482899.26	23244304.1	26023897.19	22306084.36	37662885.83	40924518.41	28975851.46	29205319.67	49163480.57	36359651.44	33705263.52	46718132.27	59610836.46
CHEBI:28388	C3H8NO5P	NC(CP(O)(O)=O)C(O)=O	InChI=1S/C3H8NO5P/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)	2-Amino-3-phosphonopropionic acid	152.0028532		[M+H-H2O]+		121.123	9606	Homo sapiens										11288013.65	21720738.17	44278634.87	52438964.53	41677155.65	59243947.66	31178080.62	64202291.47	40014259.19	75794709.16	38489109.56	46928414.83	47433792.51	73080608.47	42954918.02	62224300.97	34488359.49	46825263.16	20413103.64	8677841.418	15797200.26	32226487.11	31741324.49	43076058.96	47574556.41	66796614.45	68022343.89	61842629.4	62276549.44	57507929.4	59451169.82	36094878.1	61868944.71	59060105.92	34621901.17	56942960.67	57460961.88	25408096.13	52378208.66	49604431.49	31171623.28	34380488.23	26944297.75	34460063.4	31847425.4	32152924.19	30522536.58	32243218.2	22793781.39	18509605.36	11942084.56	13842281.85	28974210.13	31453997.32	30695185.94	30015347.62	18444782.94	38990478.99	30035590.77	41930017.8	46927344.73	41651120.68	41813720.05	41335432.75	20659240.9	49784229.15	37817704.53	41657047.69	35843538.8	42448736.94	38071355.19	37738799.12	40631349.09	33135282.93	30485114.19	20981664.95	35856440.92	32516636.24	35588433.43	24816921.14
CHEBI:16893	C18H40NO5P	CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)COP(O)(O)=O	InChI=1S/C18H40NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h17-18,20H,2-16,19H2,1H3,(H2,21,22,23)/t17-,18+/m0/s1	Sphinganine 1-phosphate	382.2725243		[M+H]+		801.091	9606	Homo sapiens										32097565.49	28665846.12	26893129.88	29939247.67	28459858.18	27484148.66	45048755.85	17995029.32	22342059.86	23289618.75	32825722.29	27830365.69	18935294.92	20990355.19	20584324.67	29483343.08	21313780.34	21657072.04	13423531.56	16460707.93	19378288.34	19786908.69	29115134.92	37888147.05	34409357.88	26654632.4	40207038.62	21879115.06	22267393.61	42233978.7	55725843.05	33735193.39	39209342.54	25956903.67	21326240.45	33005899.35	35405528.58	4215146.427	29241817.43	29766652.02	48748260.93	36513767.57	36040969.11	39054025.6	38022912.9	37989246.86	38529384.53	41740139.18	33614505.49	49089309.35	41362343.9	37704066.03	53436758.15	42315786.83	55336703.96	31759050.96	62907715.69	36615922.31	23129585.9	23848078.86	27781064.31	14386035	24902372.39	23705988.18	25886675.55	30156634.67	22770348.43	22384023.99	28218476.33	21094844.11	25931040.9	28993733.08	27460289.28	17898730.27	23529030.1	23057845.76	18046474.34	20595651.05	22660954.8	18938093.32
CHEBI:42797	C9H17NO2	NCC1(CCCCC1)CC(O)=O	InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)	Gabapentin	172.1332944		[M+H]+		512.1265	9606	Homo sapiens										35167402.38	16785636.81	5917811.324	20667834.32	5120435.718	19193065.38	4781049.686	5410589.992	4921904.314	6442908.49	5168592.419	13366073.29	29360059.92	4084439.85	18184983.75	5694186.5	3981699.698	4831616.346	19642315.71	15589244.91	26720377.1	28436668.81	81971389.62	6524335.454	48597972.35	48998332.36	44515822.29	100978619.5	27365951.89	38514487.33	26233766.14	22948471.87	58081192.45	24853971.81	31616381.79	28836170.39	30336237.45	46097196.74	33677026.06	31257352.57	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	76264187.55	181231512.6	71405839.2	64801608.75	43121622.3	51840644.37	65311880.04	63646980.15	63395842.98	73276594.28	55464257.37	52297655.46	76606297.06	57688242.24	83982115.71	37110992.07	65171174.25	63903433.79	41374898.54	72311491.16	64832699.16
CHEBI:32802	C8H8O4	O[C@H](C(O)=O)c1ccc(O)cc1	InChI=1S/C8H8O4/c9-6-3-1-5(2-4-6)7(10)8(11)12/h1-4,7,9-10H,(H,11,12)/t7-/m0/s1	(S)-4-Hydroxymandelate	169.0471428		[M+H]+		72.1253	9606	Homo sapiens										47928976.1	32334328.42	44094676.18	44409918.32	38941406.23	40297912.26	34185335.11	24445742.08	37850811.2	30531468.12	31057133.84	67921160.75	62978683.62	43661323.73	52365092.69	36539575.49	34505716.06	22974050.55	19223614.55	32303992.64	26131612.38	40332293.73	19761584.96	54177906.37	36423139.24	66340240.8	37205083.2	79152440.15	40267378.6	52629918.93	61035100.37	53897501.29	32885886.89	70398835.73	33022990.32	26313187.05	26587404.79	24748765.22	25129977.36	95826061.23	78227611.21	35105893.46	46322152.34	41676982.99	52964538.14	49765569.86	53427847.25	67052834.27	77278553.1	52757926.07	85149075.53	72290371.68	87731978.87	77193595.09	89131981.99	72459480.92	37380938.38	47692910.19	62871494.96	80936300.15	44145868.28	44711057.41	34219392.15	48408503.78	36901592.11	26482845.77	60145897.04	57370544.55	57158467.22	49009693.75	58008626	42833810.42	31511549.89	38963849.31	43651578.71	37019848.3	37548873.41	44919649.09	35795805.76	34073605.5
CHEBI:166571	C5H5N3O2	O=C1NC=C(N=C1)C(=O)N	InChI=1S/C5H5N3O2/c6-5(10)3-1-8-4(9)2-7-3/h1-2H,(H2,6,10)(H,8,9)	5-Hydroxypyrazinamide	124.0477676		[M+H]+		193.074	9606	Homo sapiens										41992149.4	36131807.33	40076208.92	31899057.37	44092107.99	40974174.21	40903097.46	48247392.07	39219815.45	34477187.21	54171947.07	57152398.4	61177864.34	50613740.29	41876229.96	70960703.47	37856215.93	40295052.92	25762657.41	48308783.86	28082080.79	27666622.11	45275088.79	26444974.83	34945768.52	22999077.15	41339113.95	24966626.42	25926439.13	35797871.91	40644170.23	29780798.76	37540693.5	47969880.06	36466151.43	36487294.23	22097359.66	42279316.13	33909962.56	37253810.62	29547731.44	30698390.28	32342780.01	49897032.31	34550374.86	35544746.52	43876679.87	47155964.82	34944741.71	43298045.13	39886392.65	37453205.07	25883631.03	48011222.75	40393040.02	42905420.46	41086873.7	49994292.74	28612950.8	34635364.51	41946858.87	31487513.13	34843517.84	42682001.17	22258653.08	34090830.99	13180689.76	25271905.05	31626653.49	34365697.48	20575234.9	25145559.25	24572958.03	21887509.62	33619383.24	40497149.22	31942571.78	34677792.9	42293828.87	27987198.3
CHEBI:63580	C8H12N4O5	NC(=O)c1ncn(n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	InChI=1S/C8H12N4O5/c9-6(16)7-10-2-12(11-7)8-5(15)4(14)3(1-13)17-8/h2-5,8,13-15H,1H2,(H2,9,16)/t3-,4-,5-,8-/m1/s1	Ribavirin	244.0791961		[M]+		96.877	9606	Homo sapiens										19026083.4	18554973.21	21459079.74	30097341.21	15965331.3	19221098.31	21754207.04	16576957.47	18133365.85	10402170.26	19969109.2	15807260.51	17704483.53	14444379.16	15924319.92	23319262.33	15788938.14	5860148.64	20382470.59	47155813.5	351205916.8	101671949.1	344474471	224407073.5	198304365	217201581.7	50714303.66	225878147.4	43182798.21	215051374.2	87532140.37	91044940.56	58356500	47443887	58177430.4	47885468.39	25607136.22	36135148.98	31660200.48	16874175.63	13907289.37	8229391.351	8069945.694	7916322.916	5639961.423	5679061.238	6232830.276	7283444.855	5577344.682	5092300.893	3818069.533	5689325.418	5184514.146	5828668.59	8559121.483	7422424.824	4413644.34	9443134.788	22416797.63	36118007.69	28751239.53	27887388.76	26854289.9	33247471.97	24454036.3	27549294.78	29848676.02	30559482.06	31317436.7	26009109.75	24859667.84	27090237.33	8515828.841	30398843.52	5958466.167	25234227.13	6428085.21	25326630.22	25152606.73	24852846.16
CHEBI:15344	C4H6O3	CC(=O)CC(O)=O	InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2H2,1H3,(H,6,7)	Acetoacetic acid	85.02915651		[M+H-H2O]+		89.9819	9606	Homo sapiens										22469774.17	23342197.25	26147416.39	54722619.28	23247900.47	21844792.2	18344026.81	20279677.31	22325886.98	23129815.49	31333348.73	22235377.32	12030155.42	17904093.5	22532720.64	15971946.76	20391502.94	22237146.06	17159708.51	14881240.15	25394733.48	25820847.51	19319307.27	29921612.07	29217301.99	41388011.98	28755721.46	32229340.62	51242337.08	57294340.45	11320066.76	36920203.35	18464127.69	20509255.99	22965131.84	31463474.28	29452906.54	32868061.61	33820754.32	45700243.59	28938360.33	24606554.37	21563020.82	27266137.45	21889235.51	17656415.82	26501281.48	21547705.21	31427152.53	25088066.72	12859282.14	17452454.45	21030280.94	7436715.684	24163637.01	30279273.07	6474542.756	28998124.04	44134918.95	50342908.19	20321336.64	24784390.5	21131117.4	20493202.55	17026219.05	23859122.1	19310009.68	23434741.83	17193195.49	22346788.19	16912478.02	17702864.91	26568021.39	21207206.49	21600176.01	21715580.42	20452075.45	20357921.23	23216700.13	27611900.58
CHEBI:28549	C12H11NO3	CC(C(=O)C(O)=O)c1c[nH]c2ccccc12	InChI=1S/C12H11NO3/c1-7(11(14)12(15)16)9-6-13-10-5-3-2-4-8(9)10/h2-7,13H,1H3,(H,15,16)	3-Methylindolepyruvate	217.0683351		[M]+		101.11425	9606	Homo sapiens										150103334.8	135254174.4	589287724.6	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	25743454.76	31056756.82	36539050.63	30206546.81	15859311.95	43504495.3	9749004.125	34390305.52	39720178.87	30606836.29	24092229.12	56384291.37	23731191.33	30309329.52	27929787.22	11155984.76	14937273.04	12843322.42	20787844.64	25037723.1	10410980.16	14313162.16	15878865.62	10483046.54	15928567.39	5756212.687	15811662.92	12120619.23	9319330.91	9653241.702	11834864.47	13791542.02	13836469.38	8265841.038	7134851.205	21531121.82	13894537.32	15090899.46	39389891.83	74658633.9	130149141	119250277.7	54206421.26	89949979.94	121150843.8	38953227.37	154119170.2	136592946.3	48658568.5	90934388.34	72456812.06	43551907.05	76720691.11	42897186.7	212483936.2	25871001.82	39681224.49	141170792.4	25800081.7	39846140.02
CHEBI:75281				Myclobutanil	289.1260936		[M+H]+		424.9785	9606	Homo sapiens										13268008.4	28072343.21	14216768.97	22194530.72	22322991.18	9199188.217	17023232.41	28304270.74	16922178.87	36091024.8	20568866.47	17278010.07	12724152.97	24496600.41	10961596.56	30373938.43	15620640.29	27963849.42	16191654.01	42637092.28	43784217.06	33113304.03	40534068.34	29046136.18	31978919.32	15874550.37	25985518.68	39169269.38	37243200.6	29925705.26	20610924.62	20063533.41	21840615.03	17523979.21	12746576.4	28579731.39	32779235.67	31911539.67	25131223.66	17416488.73	25376369.22	28357706.07	23059268.06	22691074.55	16223244.16	14962577.61	18441844.72	13372939.74	21964343.58	20819647.26	23556771.75	22189244.58	12214748.29	16576108.75	27641776.74	20437536.69	23654532.74	21793344.26	34041981.83	31063025.03	25347546.31	32586978.73	31788649.11	32169051.64	38217075.22	22519336.92	41936126.01	24323400	34686212.35	24840745.6	23798834.74	36637752.68	37820483.32	33746962.09	20895708.27	25030502.01	24510596.03	27267649.58	21871083.11	19611128.14
CHEBI:9583	C12H16O2	CC(C)c1ccc(C)cc1OC(C)=O	InChI=1S/C12H16O2/c1-8(2)11-6-5-9(3)7-12(11)14-10(4)13/h5-8H,1-4H3	Thymyl acetate	193.122663		[M+H]+		782.243	9606	Homo sapiens										22178993.49	20866984.22	22849859.67	21074774.73	20428334.74	17231686.56	18178258.53	19243345.37	18228951.31	18515957.41	19577583.18	17260719.2	16730535.94	17093272.66	17425865.13	15850775.71	16968852.62	15634890.23	22918386.54	11479949.18	23135705.66	40100912.04	23931786.56	28284830.16	23637320.85	26251884.07	25065571.32	26550400.37	23002023.25	24026884.59	24653464.12	26251599.52	2962552.561	29119950.64	23469434.51	21593638.98	24712357.1	2640205.071	22013264.24	23868973.83	15120502.27	18693278.56	10287637.26	8655891.246	8475243.694	7717156.908	7128717.142	6715358.18	6916511.501	7031830.534	7095998.967	11673235.59	7492994.647	7635199.827	8984205.062	9261694.193	12124448.65	11555204.67	13892567.99	22148419.08	29891995.27	30770499.62	43510875.12	21539110.31	21967260.62	26412734.67	22351774.23	21040265.34	21625280.9	22099641.45	20190455.08	26036011.61	20023734.8	39232857.26	37296711.59	38526002.78	39579502.41	23636881.91	19992452.51	28506611.4
CHEBI:27597	C11H9NO4	OC(=O)C(=O)Cc1c[nH]c2ccc(O)cc12	InChI=1S/C11H9NO4/c13-7-1-2-9-8(4-7)6(5-12-9)3-10(14)11(15)16/h1-2,4-5,12-13H,3H2,(H,15,16)	5-Hydroxyindolepyruvate	219.0476561		[M]+		91.4075	9606	Homo sapiens										18197254.64	17893999.63	27773562.08	35216776.76	20125253.22	13796858.77	19885629.2	17054795.75	19048477.68	14546900.95	41571658.38	18862553.57	14840133.6	12846136.06	19184617.2	20251962.29	42990735.39	15093776.68	18689495.05	8223287.327	33305521.41	26034681.56	34222020.58	29591019.2	34161957.09	24015910.61	18931697.09	40683510.91	26716292.29	47464180.94	30321620.25	30135024.17	25025351.97	21387130.86	31806756.59	26565729.05	16657597.18	31483446.19	18738168.04	20722284.37	48770234.26	30442568.89	28700482.51	52578285.79	70685617.36	61486862.99	43516811.01	90597944.56	170493486.6	223461606.5	184728994.2	328438967.7	90940917.77	175098287.6	128981655.1	91468515.39	36606422.88	15968338.75	25946054.11	64266592.76	9682650.577	21184269.86	25544125.29	33865847.91	12474270.18	14686222.01	19936776.43	14915035.97	16404227.04	38295851.46	22714376.05	16259639.17	21925306.38	16513663.39	15152395.13	21647168.72	17924420.48	12086259.38	25853430.79	18069385.65
CHEBI:69120	C28H38O6	C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]44[C@@H](O)C=CC(=O)[C@]4(C)[C@H]3CC[C@]12C)[C@H]1CC(C)=C(CO)C(=O)O1	InChI=1S/C28H38O6/c1-14-11-21(33-25(32)17(14)13-29)15(2)18-5-6-19-16-12-24-28(34-24)23(31)8-7-22(30)27(28,4)20(16)9-10-26(18,19)3/h7-8,15-16,18-21,23-24,29,31H,5-6,9-13H2,1-4H3/t15-,16-,18+,19-,20-,21+,23-,24+,26+,27-,28+/m0/s1	Withaferin A	470.2766565		[M]+		671.36	9606	Homo sapiens										14228840.27	32795624.07	9936339.548	27651810.37	58679744.66	19232052.36	41878961.84	90592546.38	74324525.69	170141540.9	118096852.8	87089227.33	69391955.04	150505553.2	85797311.76	167673538.8	79931285.4	10268414.01	87848440.89	194440066.9	34633212.13	24874726.62	31945250.75	18911258.14	28569348.55	13504846.45	18294385.76	32787517.06	25480017.38	14802648.18	8825717.497	1009718.77	16145470.52	9685685.898	7764425.112	20918209.14	24446970.3	30339873.18	22391555.64	18983736.79	19331352.55	24019874.22	19313977.97	19709467.83	12652591.73	14674401.66	19046859.41	18375125.96	25006133.66	17903843.27	18399166.92	17113085.05	9710279.08	15182486.98	27294668.77	15946201.68	12397961.82	21943550.14	29468514.27	17385997.27	15611440.54	25144312.12	26165345.07	26509118.48	33837697.2	20218315.56	18385770.33	13914308.27	22737052.69	18366295.35	13573541.29	26414107.18	26073114.63	33412318.95	15735836.29	20578778.3	20334271.89	12864489.77	24475272.09	18657558.99
CHEBI:30923	C5H6O6	OC(CC(=O)C(O)=O)C(O)=O	InChI=1S/C5H6O6/c6-2(4(8)9)1-3(7)5(10)11/h2,6H,1H2,(H,8,9)(H,10,11)	4-Hydroxy-2-oxoglutaric acid	163.0202161		[M+H]+		72.0438	9606	Homo sapiens										14885140.98	11117218.08	13227205.34	13670578.15	9534315.827	11580693.2	9166886.044	6959398.262	11389738.34	7034905.104	6936506.431	12871961.68	14559865.47	11611828.25	13123123.23	9298698.782	7682612.337	6572893.782	4732765.888	8541986.866	9395785.629	12862927.35	24049066.33	18859293.03	11674778.05	14294460.29	12486650.74	20867449.58	11074667.24	17431934.63	20690046.31	17909612.22	11060087.02	17196677.33	11018938.27	9296284.97	8509546.214	7778956.467	6578984.465	18185876.52	20264591.48	10175947.38	11425449.36	9824520.706	11499866.61	9670064.465	9006524.81	12100923.08	13016783.02	10590467.54	14558522.99	12404947.24	14141496.01	13354962.55	17141185.35	13842926.66	8536776.584	12844406.99	17591981.52	21905408.55	12827124.54	13984813.68	13438112.93	15457799.75	12099477.95	9590446.206	15613691.14	16507272.27	17607116.83	12876024.7	15039176.67	14608647.25	11499527.73	14611305.17	14320655.22	14208367.8	13109094.93	16103979.75	14557644.94	12996896.44
CHEBI:19891	C9H8O5	OC(=O)C(=O)Cc1ccc(O)c(O)c1	InChI=1S/C9H8O5/c10-6-2-1-5(3-7(6)11)4-8(12)9(13)14/h1-3,10-11H,4H2,(H,13,14)	3-(3,4-Dihydroxyphenyl)pyruvate	197.0534285		[M+H]+		101.1944	9606	Homo sapiens										56874608.83	109088544.8	263600243.7	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	34953489.73	17501939.44	15852254.57	25666092.89	28364242.52	29171318.31	2018912.444	20926085.76	25048177.14	14246431.89	32085274.25	12298505.28	24028926.55	19151740.76	33862714.79	22270773.88	21504641.1	27839557.66	20854491.96	9992821.746	2702722.951	3449694.527	6674650.075	9097807.254	1889060.871	4866286.61	11180930.79	5833464.346	2629180.521	3619091.235	4916357.212	8456886.398	6165310.06	2206387.902	5777934.274	13160341.34	3135596.326	18483371.88	35140678.07	92495786.33	63195968.47	28283170.36	30693186.9	98974902.99	121573230.6	47656856.31	66659152.92	45270639.32	43294033.55	50748236.16	81619201.97	20864182.53	62687994.52	90517605.46	17162955.21	117337567.4	78992077.07	49048940.69	80153017.1	46287162.57
CHEBI:17582	C10H10O6	O[C@@H]1[C@@H](OC(=C)C(O)=O)C=CC=C1C(O)=O	InChI=1S/C10H10O6/c1-5(9(12)13)16-7-4-2-3-6(8(7)11)10(14)15/h2-4,7-8,11H,1H2,(H,12,13)(H,14,15)/t7-,8-/m0/s1	Isochorismate	226.0695146		[M-H2O+NH4]+		144.552	9606	Homo sapiens										10887938.83	18110655.04	9119166.854	19092888.41	12848450.24	10856164.05	21253081.18	17784060.96	12700340.57	15500440.21	19249908.3	11657937.89	18266319.93	16328115.33	19575051.94	13707558.01	11060811.28	11064738.64	14760872.42	8871764.948	20811701.51	15565722.36	16622658.18	21910590.23	24772896.41	26914390.1	24278250.67	21106355.44	24135431.68	19056443.38	11428148.32	14411706.46	22556756.44	5820235.179	22742427.8	16676726.33	24740593.95	14814320.82	14236478.19	9822610.024	22122144.57	20145591.63	28166556.17	20404533.72	21406500.21	37051651.46	25928920.01	38825537.83	22863813.32	33192361.05	28325516.4	31597982.67	17758324	7514198.017	41259925.8	40751737.08	38463271.51	36643777.17	34377626.39	33476525.04	3471018.906	20793653.38	4527908.144	4739837.889	3925651.188	17253521.91	3617326.606	3721138.061	5118572.025	11663284.38	3086997.825	14007180.31	27589465.73	11578384.59	2819816.717	17316176.8	2861458.225	9691892.198	14283046.16	32547859.59
CHEBI:9300	C8H14O4	OC(=O)CCCCCCC(O)=O	InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)	Suberic acid	157.0839761		[M+H-H2O]+		357.4495	9606	Homo sapiens										12271171.36	16621136.24	2592859.587	12647942.96	12839285.5	2477112.557	2646971.204	15568815.78	10451096.69	15135474.97	14288066.04	13557718.11	14382654.91	15096828.47	11368330.21	13783992.29	11550831.37	16370014.93	16298967.29	19733020.66	17052723.06	18432250.3	26225260.7	15819063.96	15567406.68	2939592.622	17442175.45	4423961.268	16370740.02	12352761.94	11742778.77	13415636.71	14637192.39	14081794.76	17434219.09	14715947.23	13512031.02	17675520.41	16158712.29	12600986.24	17240521.13	18308032.6	17602444.09	21443294.34	14903896.12	13755429.75	22466797.99	12552320.4	15301965.03	15065795.86	16614446.77	16183660.46	13538320.54	15025240.12	21664671.06	5400676.589	27060022.46	41487791.19	90165475.88	160528523.2	48827712.97	58386760.17	253799327.4	199910163.6	191265586.1	130618218.6	125806055.3	55323180.66	81349857.93	15536759.6	11435435.48	49072161.83	50276674.66	41410685.93	10322949.58	6987360.073	5987717.51	33947736.79	4883128.467	19395961.91
CHEBI:141486	C8H12NO2+	C1([C@@H](O)C[NH3+])=CC=C(O)C=C1	InChI=1S/C8H11NO2/c9-5-8(11)6-1-3-7(10)4-2-6/h1-4,8,10-11H,5,9H2/p+1/t8-/m0/s1	p-Octopamine	154.0847811		[M+H]+		221.6375	9606	Homo sapiens										17520490.81	12636484.98	14645531.87	10571832.55	15946113.76	13184298.99	13325507.15	13002636.51	10053326.76	8497422.527	9797145.124	11033849.49	8815866.71	10206729.21	10560907.32	14096526.02	11459691.37	7890637.323	5543239.908	5289569.044	18550934.2	15710031.02	31198891.29	19420182.89	15425278.24	20876971.71	28165494.74	10529936.36	19146275.59	26652488.41	33238238.41	20671130.27	56146209.96	20179327.93	21001352.99	21954722.5	19962541.02	14709862.14	19747365.36	22295754.7	19294197.63	16672710.77	16464504.62	23429465.84	30589493.77	17524669.57	12302980.17	26129316.05	15035195.11	21427731.26	24603771.12	16085000.24	14765293.16	22903561.83	21872750.2	23734865.93	57233070.26	16909132.4	13484042.58	18345828.15	21924166.77	13563424.95	17003103.15	20779980.53	15460852.05	16739182.33	19985697.82	12080950.36	15754715.76	16795916.88	13665059.01	36141698.42	26852506.19	14203612.87	14133904.76	19555238.44	19704874.78	14094631.04	16177380.55	19539275.28
