database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:33508	C3H6O4	OCC(O)C(O)=O	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)	Glyceric acid	105.0178304		[M-H]-		81.3361	9606	Homo sapiens										89539252.3	39575572.99	37090612.05	106558013.4	97538877.52	24562180.02	45393204.5	102496031.7	57996106.6	68322204.52	180811038.1	64183169.98	58521922.93	80531667.52	89084502.72	57735574.27	133658084.9	83430260.08	89123039.29	107907584.7	62800236.1	31541795.45	49908337.17	70092928.98	84123541.46	109075351.1	20744181.44	47299094.81	82182440.36	203855337.3	57533526.83	42330542.05	61066908.03	37316239.76	71037021.75	26158068.54	59556922.82	97486145.39	75077382.88	79523966.52	60136572.54	36186472.19	35265360.06	45076964.81	24544855.43	29661325.73	41924523.4	66735021.09	33058242.68	32344471.09	33712267.28	24900208.22	26511848.93	55907963.89	42105791.44	45604749.18	91889334.62	60658462.63	55634455.87	61218049.05	10077672.29	5037111.991	4852482.985	10864964.58	10543391.55	8215561.544	8224325.068	8192521.042	7083246.219	8125369.22	9622994.418	24754701.73	10231188.71	12892943.92	8452963.274	22895923.33	9952548.015	9896948.061	20233978.29	23433178.64
CHEBI:30797	C4H6O5	O[C@@H](CC(O)=O)C(O)=O	InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1	L-Malic acid	133.0127979		[M-H]-		75.1412	9606	Homo sapiens										30087458.47	39340910.29	32630017.3	83154444.89	38419863.2	29840373	82534104.83	74091484.51	33431489.22	30413059.27	40882070.06	26601413.7	55537199.66	31706955.76	39355340.4	79918099.36	32085444.26	28767961.79	33219361.9	32292584.19	27013163.14	22864065.66	67089962.56	34433144.47	27677739.41	26478743.22	79417458.39	86558044.28	23857322.88	113675529.7	76175143.41	50378658.7	56647889.17	34339369.15	29060956.28	45321510.84	29508728.05	37669421.59	32770876.05	31481378.94	55026574.15	34436736.75	49193786.37	42080078.62	37192028.44	30151858.41	56333753.45	60238130.8	42766066.83	26812162.42	54821661.83	45611770.21	14411442.52	98077306.83	57585520.49	39546129.77	124260479.8	36855863.92	40305699.58	17247233.69	14820872.41	6113942.427	13867831.2	12341320.73	20918341.93	17595516.81	11022705.14	14396046.03	14324362.69	12598855.52	16114925.44	18916804.49	12075950.46	17163034.37	15220234.11	21286517.68	14777207.32	29631223.05	32045553.5	22295483.19
CHEBI:68819	C5H12O11P2	O[C@H]1[C@@H](O)[C@H](O[C@@H]1COP(O)(O)=O)OP(O)(O)=O	InChI=1S/C5H12O11P2/c6-3-2(1-14-17(8,9)10)15-5(4(3)7)16-18(11,12)13/h2-7H,1H2,(H2,8,9,10)(H2,11,12,13)/t2-,3-,4-,5-/m1/s1	Ribose 1,5-bisphosphate	309.1713924		[M-H]-		794.926	9606	Homo sapiens										39102846.99	50677625.87	46587707.14	43044019.55	45366587.07	57155671.83	42911671.48	52530193.64	41098444.55	41365582.11	35981405.23	49088796.71	48177094.41	49106709.92	57616526.42	42687049.71	37183493.97	45790012.49	53502272.54	47232717.64	31185335.83	47947202.26	48241657.46	50233535.14	42807278.97	53949579.19	52953351.42	53492288.64	43294659.22	40687167.77	37391975.91	31440986.92	41258334.07	43824262.6	40609781.22	30683389.18	41207993.58	49175215.53	50032258.68	29464899.98	22563478.49	31395933.48	34969934.5	41529153.58	36831954.59	33633714.91	38532863.07	33137035.34	27387093.39	39973181.46	34520087.57	29561813.44	26124785.67	33797510.63	27266836.37	23389107.89	29029481.78	21912950.11	3107178.556	15349463.88	15873958.99	13820244.73	12082601.63	17096796.26	21205283.86	15209714.26	20249856.95	14709321.98	18482752.98	21476803.1	24306050.28	23474216.06	39498058.04	3037257.986	25275955.32	21459613.02	28390045.37	18791703.3	29673101.79	26089812.95
CHEBI:541975	C19H30O2	[H][C@@]12CC[C@@]3([H])[C@]4([H])CCC(=O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC[C@H](O)C2	InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-16,20H,3-11H2,1-2H3/t12-,13-,14-,15-,16-,18-,19-/m0/s1	Epiandrosterone	288.9517372		[M-H]-		87.9738	9606	Homo sapiens										35176549.52	45919279.18	40784175.53	33790189.41	43961998.95	45222706.23	35637243.91	41461408.54	46748514.82	51294592.26	43225115.25	41805690.87	35477905.6	51517964.44	39101419.87	37054110.47	42095130.54	46685784.13	41827524.23	33633373.34	42765383.86	40878537.12	31261442.25	42464510.3	44394270.5	34153003.1	28924074.11	42887228.34	39560849.29	19008439.49	33579942.02	43876978.39	36313040.18	34756432.32	36590699.03	50561403.69	41199447.23	34182815.87	45418192.01	62665930.02	53702647.98	57990333.85	59784519.35	47494048.22	43338491.32	36167885.92	36988214.26	51626548.73	51292611.72	32301703.04	27581629.53	26556447.13	34138820.08	26371190.58	33639985.14	34473091.95	19810507.01	35115661.53	45013384.3	34359400.02	57351980.5	55527038.2	62251248.25	48685228.22	43565498.52	51362242.7	72641706.89	62038258.35	47429414.45	71180840.23	59700830.46	74617739.67	56609266.99	56128904.3	41242731.07	44625118.86	61343126.26	63572592.47	56741545.43	68328957.26
CHEBI:15753	C6H8O5	OC(=O)CCCC(=O)C(O)=O	InChI=1S/C6H8O5/c7-4(6(10)11)2-1-3-5(8)9/h1-3H2,(H,8,9)(H,10,11)	Oxoadipic acid	158.9771684		[M-H]-		105.829	9606	Homo sapiens										51817822.59	39309377.04	36416844.19	39476563.38	24556053.14	32334825.73	36058076.2	19136892.42	40659396.78	21872940.46	20217342.78	49035817.79	57494829.5	50438666.85	47271683.77	42149304.36	39752177.22	26064585.59	50043795.25	40992529.54	37253272.62	67753080.56	28292155.86	33770677.72	32664649.14	46488110.36	44496239.63	77054616.25	36437088.36	57922495.12	97654668.44	44696928.63	36459922.29	47692269.79	44961276.94	42276493.67	38276716.08	25977756.65	36332150.27	50468471.63	115895248.3	64509040.52	44232381.71	43488654.07	54440748.27	50931095.28	58602865.02	55628330.29	61589579.93	49234616.55	64678980.03	60222633.96	52154803.31	71422214.75	131417528.3	68553306.61	41766187.77	57830784.54	73254262.02	12704315.72	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	3111698281	923511433.1	358546499.3	203525091.1	146062297.8	97992917.69	93577262.3	92365561.6	102607989.3	45374327.72
CHEBI:17148	C4H12N2	NCCCCN	InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2	Putrescine	87.00715181		[M-H]-		88.1683	9606	Homo sapiens										35692280.69	25494095.64	34249891.91	52345935.95	25676216.63	24411055.18	29673765.63	30470705.35	25459255.54	30955124.46	33045825.75	25517948	41988364.82	31493191.28	27415732.77	30971101.25	26973810.92	22356876.35	22103793.01	23974875.43	23997613.25	22758000.48	42980006.18	29279112.33	20052593.58	31542816.99	34849934.51	34749092.91	33917300.43	45069173.5	26739934.62	26156235.57	23406349.68	21094671.73	23267368.14	22005339.9	18295266.63	29193383.68	26533176.76	29301917.52	29021600.59	36952252.04	27692253.58	48314604.78	107596737.6	25493787.84	36563206.6	30684967.82	33833335.14	35718383.92	33096782.12	31209645.54	27942313.85	29281004.54	34531541.62	39740604.21	67746018.1	31130526.4	34246485.26	11294187.25	6542348.528	6256626.792	7252662.468	6221418.279	5749942.478	10482970.17	6258351.73	5190192.424	6356506.512	8423831.736	7558145.434	6676150.262	8822844.62	8945326.88	9652764.322	22315607.38	12528004.68	12248343.81	16459451.08	16406460.94
CHEBI:17113	C4H10O4	OC[C@H](O)[C@H](O)CO	InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4+	Erythritol	121.0277824		[M-H]-		495.635	9606	Homo sapiens										22259460.07	18914592.85	28416274.31	23188344.51	26901973.37	23275286.45	21356275.54	21997278.47	23603888.17	20479939.51	29434231.06	24651075.69	28373613.18	21925210.3	23962363.3	26157598.14	25971846.17	22875793.8	21354724.21	26046081.69	21484162.55	27216504	39607856.45	23372397.26	28754386.61	25165401.08	23368657.17	32546949.67	22897599.4	21208838.14	22007041.9	30224154.44	22998982.77	29051627.74	23247720.35	34886858.81	19352472.71	33385550.93	35035562.5	32284632.67	24425253.9	21981588.83	42519522.83	27197502.14	31182770.72	20728858.33	30209516.35	56958893.59	34203542.6	45723595.42	26901083.89	31280211.63	24813522.03	36889281.28	26951685.74	26788754.31	28295544.43	25783274.95	21968045.77	14086558.33	32361158.39	25409033.72	29163299.18	26952610.83	21199532.25	20519694.37	26305947.48	24367670.23	35238817.56	19058367.51	24312900.64	23401325.22	19739327.5	23170405.63	27672107.3	25509091.22	22203552.99	31722048.3	21349465.8	22289150.09
CHEBI:18311	C10H7NO2	C12=C(N=CC=C1C(O)=O)C=CC=C2	InChI=1S/C10H7NO2/c12-10(13)8-5-6-11-9-4-2-1-3-7(8)9/h1-6H,(H,12,13)	4-Quinolinecarboxylic acid	171.9091299		[M-H]-		73.5228	9606	Homo sapiens										13226431.77	11309134.92	11483054.16	8587849.526	9954546.374	14516325.67	6454015.834	4885724.988	7673776.228	11633532.19	6069378.453	11689599.14	11646388.54	11903863.55	12685549.98	6916269.487	12106683.84	15683316.03	13481404.41	11527853.1	11485611.72	14680023.57	5270013.328	12541336.51	12487745.23	9830731.277	7306495.183	11486456.06	13275312.79	4660077.792	6935368.491	13132260.74	11341382.48	11000734.72	15103097.56	4896439.53	12985000.84	13124301.14	9160633.667	10883858.77	16162736.01	41657976.33	49387961.14	111802450.4	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	7315475.081	5108599.877	4555735.403	4723788.392	5431923.922	4695247.069	5155990.898	5880058.868	3687513.472	7833090.674	4784444.409	5380429.856	5342766.97	4914555.335	9193936.123	9314644.356	10681645.25	9415680.741	11993891.39	10562409.93
CHEBI:42977	C27H46O2	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)(C)O	InChI=1S/C27H46O2/c1-18(7-6-14-25(2,3)29)22-10-11-23-21-9-8-19-17-20(28)12-15-26(19,4)24(21)13-16-27(22,23)5/h8,18,20-24,28-29H,6-7,9-17H2,1-5H3/t18-,20+,21+,22-,23+,24+,26+,27-/m1/s1	25-Hydroxycholesterol	401.0860021		[M-H]-		544.8775	9606	Homo sapiens										19609698.3	19713965.45	15646444.97	19056966.45	16256661.74	19028037.94	16894407.38	19075745.44	18034296.52	19071258.43	18215444.4	19875250.26	15502164.16	16067615.14	16331067.97	18996705.16	19871515.55	17926573.12	19294122.1	16991428.62	18337430.17	18130128.73	17312231.85	17961673.21	17821683.04	18342635.7	18007981.05	17547829.96	20329154.14	22787224.63	20696617.69	19663516.26	22777035.52	21133939.98	18261280.19	19742134.77	19872558.48	21288745.17	22789369.26	23978368.54	27197563.49	21531251.58	18291654.97	18911443.82	18898985.34	18942463.15	18137016.06	19726739.03	16037796.05	18066344.43	19146334.44	24045124.3	17181509.08	21908327.3	22140231.79	18210366.3	21757015.37	17518556.23	22075886.88	25435919.13	18778242.27	18113582.54	20230252.34	19820403.66	16225575.85	18792041.21	18797414.44	20358359.39	19146985.58	19360048.85	17923621.81	18592438.55	20012824.64	19296036.59	19311913.87	20256639.61	20346986.11	17832494.99	19505153.7	20477579.29
CHEBI:81308	C24H40O5	C1[C@@]2([C@]3(C[C@@H]([C@]4([C@]([C@@]3([C@@H](C[C@]2(C[C@@H](C1)O)[H])O)[H])(CC[C@]4([H])[C@@H](CCC(O)=O)C)[H])C)O)[H])C	InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14-,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1	Allocholic acid	407.2787672		[M-H]-		620.23	9606	Homo sapiens										1719595.556	1131720.934	972286.7615	1632352.006	771454.4451	312721.7226	24540.23928	2553613.081	221560.5171	4218.783124	1240605.302	241872.6519	2941063.259	686266.1644	204909.0939	635602.9407	454504.7521	1150141.111	1281547.041	15413.94188	235614.7565	666576.9903	423461.0005	858524.4724	665906.0371	179237.7031	111215.4829	1156456.498	48255.24377	150201.9204	1256171.875	223588.8417	93238.91887	1481373.101	40494.57543	396799.8053	538610.5221	54108.4748	252332.9582	138757.1362	354850.1481	324745.8129	469835.3576	31583.56493	43162.8531	197477.1051	154037.0116	20147.89706	420543.9973	921874.7538	158539.697	366756.0807	292782.332	441705.9252	255978.1412	1469648.375	65421.84248	59818.02058	547868.5977	2965.628109	628553.8205	2058143.57	347664.1781	863533.0239	611105.6798	287918.7765	769267.0448	22316.14063	696316.0178	157970.4854	246178.6485	3541201.228	465269.2433	900723.5325	1036276.963	313826.2914	288185.9751	235096.6226	677150.5892	136165.5269
CHEBI:39567	C12H24O3	OCCCCCCCCCCCC(O)=O	InChI=1S/C12H24O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h13H,1-11H2,(H,14,15)	12-Hydroxydodecanoic acid	215.1641732		[M-H]-		710.805	9606	Homo sapiens										7722471.092	5192008.235	4480906.233	17657104.21	15703630.5	19463400.86	8687887.937	10320183.34	14689342.97	1890327.356	3926377.751	2151673.877	5038019.163	10155987.58	9642216.05	12779340.9	7892373.55	6772525.377	9740945.703	3474885.169	5374488.072	10415146.04	12880344.25	12696692.22	11413225.52	6829605.08	11449116.97	4955604.721	3015685.422	7612986.397	2908087.868	4452814.912	6676474.798	4746352.032	8635829.911	11656476.41	12336306.61	4718928.378	12566429.12	3257240.085	5151486.25	4645933.994	371127.5771	5897669.775	5374891.73	7789503.53	3219368.617	18055697.28	5479813.113	4069922.852	6095795.356	4063071.053	7012339.737	2349913.304	5026410.195	1648169.658	1295504.551	3417871.438	872984.209	335345.2913	4912421.587	11069034.02	4138127.898	4098249.587	4326011.875	11785335.2	2198014.077	13583538.41	5770130.434	3969853.356	8788158.72	10418598.46	6137600.991	637974.2114	5261321.366	12878592.6	5836089.263	4708752.074	10708579.04	17118356.15
CHEBI:28279	C6H6N4S	CSc1ncnc2[nH]cnc12	InChI=1S/C6H6N4S/c1-11-6-4-5(8-2-7-4)9-3-10-6/h2-3H,1H3,(H,7,8,9,10)	6-Methylmercaptopurine	166.0163229		[M]-		96.338	9606	Homo sapiens										10479728.74	9702420.78	17974488.93	18951145.32	8421899.101	13591855.37	16966218.92	11094319.02	8427933.866	6752481.788	15712600.35	7979761.323	9527160.451	7837789.799	6774995.492	34995518.15	10909541.09	9617178.851	3892016.979	10919807.55	944403.6925	19173747.32	36401591.97	11083865.89	10629143.73	10354313.99	10158106.64	19663397.97	15952666.67	15334644.37	25884447.12	16754012.92	19318070.54	10428536.52	14892878.32	11879393.43	9329187.368	18178083.29	13188734.25	12712843	1605451.247	1985020.327	4904146.708	28500578.95	12114914.74	1080049.657	22907024.89	18998852.89	1933849.071	14408450.26	23131572.9	18705813.69	2129741.838	13867547.4	34013495.16	44296622.84	13897503.66	24653915.04	7954083.354	24880.85277	503856.7031	319594.5034	3704485.911	472339.1747	997893.0839	1170573.844	1076629.037	707358.3275	923857.1456	423403.642	835060.5799	552238.3105	9375352.239	750007.7446	807786.2737	5078246.333	968004.4447	2191658.794	1474469.977	3074685.525
CHEBI:16708	C5H5N5	Nc1ncnc2[nH]cnc12	InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)	Adenine	134.0455469		[M-H]-		603.6615	9606	Homo sapiens										3239106.519	13783006.03	3368620.419	3189004.76	19974745.33	12468941.4	18193885.71	3307138.962	3275534.963	3376302.147	20296415.08	12368383.64	3328342.987	3280779.073	3363565.97	3040868.11	3453355.747	8576937.717	3228231.527	1915820.635	3650524.315	19948193.51	5359431.502	5222610.471	36644272.74	3784300.324	3420841.08	2789150.955	15063640.38	2245654.453	1665268.368	1373213.381	1216323.407	1073540.302	5313654.252	5107993.847	727397.3494	2877465.984	616789.143	575465.7266	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	620221.9892	147008.158	452655.0497	694727.6247	131608.5977	136661.8389	335811.6585	359718.1413	599846.8979	557418.9712	155605.6553	174155.7639	186373.4653	1572732.334	206849.8952	245734.838	261534.3961	2145248.454	1967377.683	567499.8199
CHEBI:17650	C21H30O5	[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])[C@@H](O)C[C@@]1(C)[C@@]2([H])CC[C@]1(O)C(=O)CO	InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1	Cortisol	361.1622911		[M-H]-		687.298	9606	Homo sapiens										4935580.102	4839029.308	6056737.627	6360977.184	5588518.463	5984595.498	4538341.209	4559535.37	4892177.249	4386271.663	4445091.227	4456475.911	4298904.571	5322812.705	5306748.082	5604938.663	6389943.59	4499816.7	4936731.079	4366333.473	4058581.641	4652704.736	5508858.336	3812596.718	5127578.094	5108473.96	4353025.042	6385141.34	5999084.27	5189438.717	4904896.516	5960090.402	4673245.031	5652640.409	5312612.865	6597685.132	5417684.068	6067193.864	5037702.61	4624219.745	10639219.71	9671678.29	7845814.91	7864367.245	8051493.448	6595253.106	6378508.575	6653739.052	8013756.706	5456175.114	4795382.102	8777229.526	5788648.483	4176101.675	5358663.048	5662048.996	4912111.152	4977415.433	4245963.089	1651508.115	5125333.47	5222330.81	5098671.823	4359214.412	5163415.735	4431699.645	7093248.531	6489478.51	7041413	7394878.636	6615842.278	8144128.343	7452822.604	8203054.915	7658570.378	6629911.338	5223307.832	8976909.428	9506473.78	8364065.7
CHEBI:28866	C24H48O2	CCCCCCCCCCCCCCCCCCCCCCCC(O)=O	InChI=1S/C24H48O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h2-23H2,1H3,(H,25,26)	Tetracosanoic acid	349.2374944		[M-H2O-H]-		830.782	9606	Homo sapiens										6510901.024	12996373.05	7137616.619	5817255.473	8716714.109	6651207.413	11982639.66	7699392.05	9309601.471	2938407.886	8035597.83	11094040.5	1224162.64	5834306.999	6764714.304	6555707.219	30943854.01	5352845.313	2346609.866	3083579.265	9776476.403	8812221.008	12420236.54	9630243.208	14963180.29	13034290.37	10590670.15	26176126.88	8238164.684	10120885.53	6766623.974	4908540.554	2536097.851	4214564.944	18049186.44	13458669.32	4384155.012	4670725.628	7678172.822	7611043.216	4784074.837	5449527.997	6830348.034	20306394.49	11700562.32	12259674.8	1597050.614	7256780.453	3816548.757	6257202.9	4468080.973	12603070.25	2736131.73	6890049.82	5740872.823	3597186.432	1202447.917	4267094.937	7739691.895	858236.4076	16013326.75	16530811.25	20099535.56	32527767.14	33988751.83	10514240.23	19449885.17	11113802.24	29651260.55	14179488.84	11157583.9	20252427.26	16999849.68	21767320.02	11702767.1	10900821.9	6630791.559	11869479.66	17671402.13	9090365.619
CHEBI:17151	C5H12O5	OC[C@H](O)[C@@H](O)[C@H](O)CO	InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5+	D-Xylitol	151.1116004		[M-H]-		516.505	9606	Homo sapiens										30637997.25	203930.5575	13076936.97	6613538.849	9288104.207	6030394.086	3131761.088	20330149.33	7303279.432	11051707.07	4975462.25	8953986.731	10299830.89	7637833.314	4387671.15	4900046.957	6631495.696	52023144.11	943504.0846	50094554.43	10289585.86	7384149.634	3702743.324	6403789.066	10576181.46	4945847.564	13072362.13	4465911.828	16982120.79	10477531.72	19707950.06	4335407.375	2079425.577	3987586.402	2710539.697	2850742.125	3075257.514	8481630.84	1771964.254	7677585.214	21847603.23	14568699.06	7868658.296	2980517.619	15488233.23	3844647.018	4187677.471	1306659.965	2064709.732	2286536.41	9977984.442	1995343.775	8502594.812	4090710.9	5985723.208	764144.4577	6941840.558	10338598.86	2655753.944	444475.5872	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	19094732.08	9492032.973	5675638.765
CHEBI:17521	C7H12O6	O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1O)C(O)=O	InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5-,7+/m1/s1	Quinate	192.065417		[M]-		361.859	9606	Homo sapiens										15055931.24	9293419.906	5888959.628	13956236.23	10559227.34	3577742.212	8669206.863	9050867.097	6990207.189	5950361.667	9679546.53	8082888.449	6670134.349	8822235.023	9974858.852	13502793.08	11846083.97	8807235.236	9873854.944	13342717.27	8152536.983	4727762.555	7149364.818	6210919.368	9486686.559	9422728.002	1062440.489	3768953.262	8189179.242	10761361.09	14235223.78	4112135.702	10330854.04	6850421.536	10800257.74	5802877.993	8702329.103	8750841.898	8308358.719	5141724.306	8691471.767	12389610.34	8637025.33	23742225.29	13787507.24	12091319	36263208.58	34682262.51	19379770.65	34729041.49	72794232.79	196283771.2	562311626.5	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	2644024.999	1920162.513	2282062.94	3066658.382	2822324.363	4886919.662	2322072.014	1340737.155	2824164.368	6124079.477	1603686.752	4062996.173	5036496.185	2961772.657	2615030.847	7699124.508	4660440.794	3202934.286	10273954.04	7610463.249
CHEBI:506227	C8H15NO6	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8?/m1/s1	N-Acetyl-D-glucosamine	221.1535308		[M]-		826.185	9606	Homo sapiens										1125400.807	784761.5715	3741067.136	6697519.263	6908262.777	11672201.37	7320361.564	8158231.181	8218887.139	354169.5843	6625112.313	3478488.635	4306659.716	4320601.512	5578343.597	8233758.047	7558827.283	8655798.858	5966040.734	7000004.502	3858357.361	5554273.471	8728278.284	7583822.146	4629763.051	4877411.319	5269182.884	8366719.71	687421.0016	5000636.881	295945.5984	3123493.164	4066931.581	3198672.232	6387325.083	7459481.908	3178297.322	4141964.562	3498852.281	2277060.063	2627197.961	5847667.118	832749.996	838418.5893	6264925.587	9217447.381	6252097.619	13826694.35	4805868.841	4854790.015	6146854.737	8607010.363	6389749.654	6843268.115	8486333.326	633331.0139	325123.9539	3092211.555	443792.4532	326884.3603	15221987.78	31395375.5	20260412.98	19336727.17	29942138.63	24258507.22	13253490.58	30726143.82	24912592.42	9948675.09	11875117	16310908.9	6106175.62	10875685.96	6936934.308	9425204.751	11161353.48	5263506.071	11140280.51	5914730.273
CHEBI:28997	C10H12N4O4	OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1nc[nH]c2=O	InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1	Deoxyinosine	233.0658119		[M-H2O-H]-		487.5055	9606	Homo sapiens										628527.2909	202395.1823	1624402.599	634634.5437	2837454.088	148919.0749	5702.745307	446859.7135	1260447.806	1083000.814	696310.0043	857138.8786	6620.865721	1120889.803	939635.4539	2511427.119	1118513.889	933528.9237	71594.82468	994314.8536	6176731.501	1327927.203	3049931.758	1158215.983	1214481.667	3116290.225	2037483.625	4029223.506	3702682.567	2772710.424	3914383.514	1681398.375	2542935.337	1392868.694	1147266.856	3384266.155	4117210.969	857583.5607	1866109.098	5122175.043	34167.86422	4670150.557	5630213.881	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	169275.0045	1935310.203	33375.53628	1686367.027	3277200.38	8531516.425	4465440.048	6131485.833	3129145.02	2142772.804	9208676.575	9968251.26	3621763.07	4533306.484	792836.2844	2742536.566	3531644.679	2972309.855	1805825.167	3147989.061	4274723.483	1737722.465	1258087.289
CHEBI:37070	C5H10O2	CCC(C)C(O)=O	InChI=1S/C5H10O2/c1-3-4(2)5(6)7/h4H,3H2,1-2H3,(H,6,7)	Ethylmethylacetic acid	101.0230175		[M-H]-		369.092	9606	Homo sapiens										9045320.66	28196291.73	7705852.106	7385269.429	6194105.115	46712713.49	20694196.17	4100959.485	4179430.59	3486435.269	3835121.753	3710030.248	3261539.406	3232892.678	3131564.256	14320855.65	2795777.555	11345846.94	2289644.835	2069366.197	9452822.18	8812358.351	10609549.41	14467808.52	13272064.13	13568240.94	14795152.28	11394311.15	13412989.06	12133134.8	3295868.065	11146619.46	3058465.643	13048572.05	11388351.07	17618557.43	8808236.062	11218019.85	26798196.66	11093982.38	5636995.073	5610027.76	5327805.315	1514484.986	6275491.421	7379251.438	1252753.99	1102106.23	7187430.354	3724981.899	950023.5282	964864.0194	3052842.071	830166.1096	856117.982	4020998.283	780331.3946	3536649.315	1014467.183	1191767.606	480689.1576	388757.3758	427596.138	397170.1805	113369.4759	113563.3825	127518.8672	127540.7419	430776.1446	535654.4985	574062.6641	160043.3091	550228.9835	175265.7978	201271.024	226761.6643	854935.8581	1219456.325	1710814.562	2600670.486
